"Id, Faculty",Program,Career,Year,Traject,Course
731,Faculteit Wetenschappen,Computerwetenschappen/Languages and Software Engineering,MA,2,2 M Computerwetenschappen/Languages and Software Engineering,Research Topics in Software Quality
732,Faculteit Wetenschappen,Computerwetenschappen/Multimedia,MA,1,1 M Computerwetenschappen/Multimedia,Communication protocols/Internet protocols
733,Faculteit Wetenschappen,Computerwetenschappen/Multimedia,MA,1,1 M Computerwetenschappen/Multimedia,Computer graphics & computer vision
734,Faculteit Wetenschappen,Computerwetenschappen/Multimedia,MA,1,1 M Computerwetenschappen/Multimedia,Declarative Programming
735,Faculteit Wetenschappen,Computerwetenschappen/Multimedia,MA,1,1 M Computerwetenschappen/Multimedia,Digital speech and audio processing/01
736,Faculteit Wetenschappen,Computerwetenschappen/Multimedia,MA,1,1 M Computerwetenschappen/Multimedia,Digital speech and audio processing/02
737,Faculteit Wetenschappen,Computerwetenschappen/Multimedia,MA,1,1 M Computerwetenschappen/Multimedia,Image and Video Technology
738,Faculteit Wetenschappen,Computerwetenschappen/Multimedia,MA,1,1 M Computerwetenschappen/Multimedia,Image processing
739,Faculteit Wetenschappen,Computerwetenschappen/Multimedia,MA,1,1 M Computerwetenschappen/Multimedia,Methods of Scientific Research
740,Faculteit Wetenschappen,Computerwetenschappen/Multimedia,MA,1,1 M Computerwetenschappen/Multimedia,Multimedia Seminar
741,Faculteit Wetenschappen,Computerwetenschappen/Multimedia,MA,1,1 M Computerwetenschappen/Multimedia,Pattern Recognition
742,Faculteit Wetenschappen,Computerwetenschappen/Multimedia,MA,1,1 M Computerwetenschappen/Multimedia,Software Architectures
743,Faculteit Wetenschappen,Computerwetenschappen/Multimedia,MA,1,1 M Computerwetenschappen/Multimedia,Theory of Computation and Information Theory
744,Faculteit Wetenschappen,Computerwetenschappen/Multimedia,MA,1,1 M Computerwetenschappen/Multimedia,"Voice, Image Coding, Media and Systems"
745,Faculteit Wetenschappen,Computerwetenschappen/Multimedia,MA,2,2 M Computerwetenschappen/Multimedia,Communication protocols/Internet protocols
746,Faculteit Wetenschappen,Computerwetenschappen/Multimedia,MA,2,2 M Computerwetenschappen/Multimedia,Computational Geometry
747,Faculteit Wetenschappen,Computerwetenschappen/Multimedia,MA,2,2 M Computerwetenschappen/Multimedia,Multimedia Seminar
748,Faculteit Wetenschappen,Computerwetenschappen/Multimedia,MA,2,2 M Computerwetenschappen/Multimedia,Pattern Recognition
749,Faculteit Wetenschappen,Computerwetenschappen/Multimedia,MA,2,2 M Computerwetenschappen/Multimedia,"Voice, Image Coding, Media and Systems"
750,Faculteit Wetenschappen,Computerwetenschappen/Web & Informatiesystemen,MA,1,1 M Computerwetenschappen/Web & Informatiesystemen,Advanced Databases
751,Faculteit Wetenschappen,Computerwetenschappen/Web & Informatiesystemen,MA,1,1 M Computerwetenschappen/Web & Informatiesystemen,Advanced Topics in Information Systems
752,Faculteit Wetenschappen,Computerwetenschappen/Web & Informatiesystemen,MA,1,1 M Computerwetenschappen/Web & Informatiesystemen,Advanced databases
753,Faculteit Wetenschappen,Computerwetenschappen/Web & Informatiesystemen,MA,1,1 M Computerwetenschappen/Web & Informatiesystemen,Declarative Programming
754,Faculteit Wetenschappen,Computerwetenschappen/Web & Informatiesystemen,MA,1,1 M Computerwetenschappen/Web & Informatiesystemen,Information Visualization
755,Faculteit Wetenschappen,Computerwetenschappen/Web & Informatiesystemen,MA,1,1 M Computerwetenschappen/Web & Informatiesystemen,Methods of Scientific Research
756,Faculteit Wetenschappen,Computerwetenschappen/Web & Informatiesystemen,MA,1,1 M Computerwetenschappen/Web & Informatiesystemen,Next Generation User Interfaces
757,Faculteit Wetenschappen,Computerwetenschappen/Web & Informatiesystemen,MA,1,1 M Computerwetenschappen/Web & Informatiesystemen,Software Architectures
758,Faculteit Wetenschappen,Computerwetenschappen/Web & Informatiesystemen,MA,1,1 M Computerwetenschappen/Web & Informatiesystemen,Theory of Computation and Information Theory
759,Faculteit Wetenschappen,Computerwetenschappen/Web & Informatiesystemen,MA,1,1 M Computerwetenschappen/Web & Informatiesystemen,User Interface Design
760,Faculteit Wetenschappen,Computerwetenschappen/Web & Informatiesystemen,MA,1,1 M Computerwetenschappen/Web & Informatiesystemen,Web Information Systems
761,Faculteit Wetenschappen,Computerwetenschappen/Web & Informatiesystemen,MA,2,2 M Computerwetenschappen/Web & Informatiesystemen,Advanced Topics in Information Systems
762,Faculteit Wetenschappen,Computerwetenschappen/Web & Informatiesystemen,MA,2,2 M Computerwetenschappen/Web & Informatiesystemen,Information Visualization
763,Faculteit Wetenschappen,Computerwetenschappen/Web & Informatiesystemen,MA,2,2 M Computerwetenschappen/Web & Informatiesystemen,Next Generation User Interfaces
764,Faculteit Wetenschappen,Fysica,BA,1,1 B Fysica,"Analyse : afleiden, integreren, wiskundige software"
765,Faculteit Wetenschappen,Fysica,BA,1,1 B Fysica,"Analyse : afleiden, integreren, wiskundige software."
766,Faculteit Wetenschappen,Fysica,BA,1,1 B Fysica,Chemie : bouw van de materie en chemische reacties I
767,Faculteit Wetenschappen,Fysica,BA,1,1 B Fysica,Experimentele fysica
768,Faculteit Wetenschappen,Fysica,BA,1,1 B Fysica,"Fysica : trillingen, golven en thermodynamica"
769,Faculteit Wetenschappen,Fysica,BA,1,1 B Fysica,Golven en elektromagnetisme
770,Faculteit Wetenschappen,Fysica,BA,1,1 B Fysica,Golven en elektromagnetisme.
771,Faculteit Wetenschappen,Fysica,BA,1,1 B Fysica,Inleiding tot de computerwetenschappen
772,Faculteit Wetenschappen,Fysica,BA,1,1 B Fysica,"Lineaire algebra : stelsels, matrices en afbeeldingen"
773,Faculteit Wetenschappen,Fysica,BA,1,1 B Fysica,Mechanica
774,Faculteit Wetenschappen,Fysica,BA,1,1 B Fysica,Toegepaste statistiek
775,Faculteit Wetenschappen,Fysica,BA,1,1 B Fysica,Wetenschap en Maatschappij
776,Faculteit Wetenschappen,Fysica,BA,1,1 B Fysica (Keuze),Seminarie actuele wetenschappen en samenleving
777,Faculteit Wetenschappen,Fysica,BA,1,1 B Fysica (Keuze),Wetenschap en Maatschappij
778,Faculteit Wetenschappen,Fysica,BA,2,2 B Fysica,Analytische mechanica
779,Faculteit Wetenschappen,Fysica,BA,2,2 B Fysica,Complexe analyse: residurekening en integraaltransformaties
780,Faculteit Wetenschappen,Fysica,BA,2,2 B Fysica,Complexe analyse: residurekening en integraaltransformaties A
781,Faculteit Wetenschappen,Fysica,BA,2,2 B Fysica,Elektrodynamica en speciale relativiteit
782,Faculteit Wetenschappen,Fysica,BA,2,2 B Fysica,Experimentele stralings- en kwantumfysica
783,Faculteit Wetenschappen,Fysica,BA,2,2 B Fysica,Inleiding astrofysica
784,Faculteit Wetenschappen,Fysica,BA,2,2 B Fysica,Inleiding tot de kwantumfysica
785,Faculteit Wetenschappen,Fysica,BA,2,2 B Fysica,Thermodynamica
786,Faculteit Wetenschappen,Fysica,BA,2,2 B Fysica,Vaste stof en stralingsfysica
787,Faculteit Wetenschappen,Fysica,BA,2,2 B Fysica,Vaste stof en stralingsfysica B
788,Faculteit Wetenschappen,Fysica,BA,2,2 B Fysica (keuze),Aanvullingen van de wiskunde/1
789,Faculteit Wetenschappen,Fysica,BA,2,2 B Fysica (keuze),Aanvullingen van de wiskunde/2
790,Faculteit Wetenschappen,Fysica,BA,2,2 B Fysica (keuze),Biochemie
791,Faculteit Wetenschappen,Fysica,BA,2,2 B Fysica (keuze),Biotechnologie
792,Faculteit Wetenschappen,Fysica,BA,2,2 B Fysica (keuze),Chemie : bouw van de materie en chemische reacties II
793,Faculteit Wetenschappen,Fysica,BA,2,2 B Fysica (keuze),Elektromagnetisme/2
794,Faculteit Wetenschappen,Fysica,BA,2,2 B Fysica (keuze),Elektronica/1
795,Faculteit Wetenschappen,Fysica,BA,2,2 B Fysica (keuze),Elektronica/2
796,Faculteit Wetenschappen,Fysica,BA,2,2 B Fysica (keuze),Elektronica/5
797,Faculteit Wetenschappen,Fysica,BA,2,2 B Fysica (keuze),Elektronische componenten 1/2
798,Faculteit Wetenschappen,Fysica,BA,2,2 B Fysica (keuze),Galactic Astronomy
799,Faculteit Wetenschappen,Fysica,BA,2,2 B Fysica (keuze),Inleiding groepentheorie
800,Faculteit Wetenschappen,Fysica,BA,2,2 B Fysica (keuze),Inleiding tot de elektrotechniek
801,Faculteit Wetenschappen,Fysica,BA,2,2 B Fysica (keuze),Inleiding tot de functionaalanalyse
802,Faculteit Wetenschappen,Fysica,BA,2,2 B Fysica (keuze),Materiaalkunde. B
803,Faculteit Wetenschappen,Fysica,BA,2,2 B Fysica (keuze),Organische chemie : reactiviteit
804,Faculteit Wetenschappen,Fysica,BA,2,2 B Fysica (keuze),Organische chemie: structuur
805,Faculteit Wetenschappen,Fysica,BA,2,2 B Fysica (keuze),Seminarie actuele wetenschappen en samenleving
806,Faculteit Wetenschappen,Fysica,BA,2,2 B Fysica (keuze),Statistische verwerking van experimentele gegevens
807,Faculteit Wetenschappen,Fysica,BA,2,2 B Fysica (keuze),Structuur van computerprogramma's II
808,Faculteit Wetenschappen,Fysica,BA,2,2 B Fysica (keuze),Systeem- en controletheorie/1
809,Faculteit Wetenschappen,Fysica,BA,2,2 B Fysica (keuze),Systeem- en controletheorie/2
810,Faculteit Wetenschappen,Fysica,BA,2,2 B Fysica (keuze),Warmte- en massaoverdracht/2
811,Faculteit Wetenschappen,Fysica,BA,3,3 B Fysica,Fysica van de gecondenseerde materie
812,Faculteit Wetenschappen,Fysica,BA,3,3 B Fysica,Kwantumfysica
813,Faculteit Wetenschappen,Fysica,BA,3,3 B Fysica,Statistische fysica
814,Faculteit Wetenschappen,Fysica,BA,3,3 B Fysica,Subatomaire fysica I: Inleiding tot de kern- en deeltjesfysica
815,Faculteit Wetenschappen,Fysica,BA,3,3 B Fysica (keuze),Biochemie
816,Faculteit Wetenschappen,Fysica,BA,3,3 B Fysica (keuze),Biotechnologie
817,Faculteit Wetenschappen,Fysica,BA,3,3 B Fysica (keuze),Chemie : bouw van de materie en chemische reacties II
818,Faculteit Wetenschappen,Fysica,BA,3,3 B Fysica (keuze),Elektronica/1
819,Faculteit Wetenschappen,Fysica,BA,3,3 B Fysica (keuze),Elektronica/2
820,Faculteit Wetenschappen,Fysica,BA,3,3 B Fysica (keuze),Elektronica/5
821,Faculteit Wetenschappen,Fysica,BA,3,3 B Fysica (keuze),Elektronische componenten 1/2
822,Faculteit Wetenschappen,Fysica,BA,3,3 B Fysica (keuze),Experimentele studie van de micro- en macrokosmos
823,Faculteit Wetenschappen,Fysica,BA,3,3 B Fysica (keuze),Galactic Astronomy
824,Faculteit Wetenschappen,Fysica,BA,3,3 B Fysica (keuze),Inleiding groepentheorie
825,Faculteit Wetenschappen,Fysica,BA,3,3 B Fysica (keuze),Inleiding tot de elektrotechniek
826,Faculteit Wetenschappen,Fysica,BA,3,3 B Fysica (keuze),Inleiding tot de functionaalanalyse
827,Faculteit Wetenschappen,Fysica,BA,3,3 B Fysica (keuze),Organische chemie : reactiviteit
828,Faculteit Wetenschappen,Fysica,BA,3,3 B Fysica (keuze),Organische chemie: structuur
829,Faculteit Wetenschappen,Fysica,BA,3,3 B Fysica (keuze),Photonics
830,Faculteit Wetenschappen,Fysica,BA,3,3 B Fysica (keuze),Seminarie actuele wetenschappen en samenleving
831,Faculteit Wetenschappen,Fysica,BA,3,3 B Fysica (keuze),Statistische verwerking van experimentele gegevens
832,Faculteit Wetenschappen,Fysica,BA,3,3 B Fysica (keuze),Structuur van computerprogramma's II
833,Faculteit Wetenschappen,Fysica,BA,3,3 B Fysica (keuze),Systeem- en controletheorie/1
834,Faculteit Wetenschappen,Fysica,BA,3,3 B Fysica (keuze),Systeem- en controletheorie/2
835,Faculteit Wetenschappen,Fysica en Sterrenkunde optie Economie en Bedrijfsleven,MA,1,1 M Fysica en Sterrenkunde optie Economie en Bedrijfsleven,Algemene relativiteitstheorie
836,Faculteit Wetenschappen,Fysica en Sterrenkunde optie Economie en Bedrijfsleven,MA,1,1 M Fysica en Sterrenkunde optie Economie en Bedrijfsleven,Astrofysische simulaties
837,Faculteit Wetenschappen,Fysica en Sterrenkunde optie Economie en Bedrijfsleven,MA,1,1 M Fysica en Sterrenkunde optie Economie en Bedrijfsleven,Computationele fysica
838,Faculteit Wetenschappen,Fysica en Sterrenkunde optie Economie en Bedrijfsleven,MA,1,1 M Fysica en Sterrenkunde optie Economie en Bedrijfsleven,Economie en bedrijfsleven
839,Faculteit Wetenschappen,Fysica en Sterrenkunde optie Economie en Bedrijfsleven,MA,1,1 M Fysica en Sterrenkunde optie Economie en Bedrijfsleven,Inleiding tot het Bedrijfsbeheer I
840,Faculteit Wetenschappen,Fysica en Sterrenkunde optie Economie en Bedrijfsleven,MA,1,1 M Fysica en Sterrenkunde optie Economie en Bedrijfsleven,Kwantumveldentheorie
841,Faculteit Wetenschappen,Fysica en Sterrenkunde optie Economie en Bedrijfsleven,MA,1,1 M Fysica en Sterrenkunde optie Economie en Bedrijfsleven (keuze),Computersystemen
842,Faculteit Wetenschappen,Fysica en Sterrenkunde optie Economie en Bedrijfsleven,MA,1,1 M Fysica en Sterrenkunde optie Economie en Bedrijfsleven (keuze),Elektronica/1
843,Faculteit Wetenschappen,Fysica en Sterrenkunde optie Economie en Bedrijfsleven,MA,1,1 M Fysica en Sterrenkunde optie Economie en Bedrijfsleven (keuze),Elektronica/5
844,Faculteit Wetenschappen,Fysica en Sterrenkunde optie Economie en Bedrijfsleven,MA,1,1 M Fysica en Sterrenkunde optie Economie en Bedrijfsleven (keuze),Elektronische componenten 1/2
845,Faculteit Wetenschappen,Fysica en Sterrenkunde optie Economie en Bedrijfsleven,MA,1,1 M Fysica en Sterrenkunde optie Economie en Bedrijfsleven (keuze),Systeem- en controletheorie/1
846,Faculteit Wetenschappen,Fysica en Sterrenkunde optie Economie en Bedrijfsleven,MA,1,1 M Fysica en Sterrenkunde optie Economie en Bedrijfsleven (keuze),Systeem- en controletheorie/2
847,Faculteit Wetenschappen,Fysica en Sterrenkunde optie Economie en Bedrijfsleven,MA,2,2 M Fysica en Sterrenkunde optie Economie en Bedrijfsleven (keuze),Computersystemen
848,Faculteit Wetenschappen,Fysica en Sterrenkunde optie Economie en Bedrijfsleven,MA,2,2 M Fysica en Sterrenkunde optie Economie en Bedrijfsleven (keuze),Elektronica/1
849,Faculteit Wetenschappen,Fysica en Sterrenkunde optie Economie en Bedrijfsleven,MA,2,2 M Fysica en Sterrenkunde optie Economie en Bedrijfsleven (keuze),Elektronica/5
850,Faculteit Wetenschappen,Fysica en Sterrenkunde optie Economie en Bedrijfsleven,MA,2,2 M Fysica en Sterrenkunde optie Economie en Bedrijfsleven (keuze),Elektronische componenten 1/2
851,Faculteit Wetenschappen,Fysica en Sterrenkunde optie Economie en Bedrijfsleven,MA,2,2 M Fysica en Sterrenkunde optie Economie en Bedrijfsleven (keuze),"Stersystemen : ontstaan, structuur, evolutie"
852,Faculteit Wetenschappen,Fysica en Sterrenkunde optie Onderwijs,MA,1,1 M Fysica en Sterrenkunde optie Onderwijs,Algemene relativiteitstheorie
853,Faculteit Wetenschappen,Fysica en Sterrenkunde optie Onderwijs,MA,1,1 M Fysica en Sterrenkunde optie Onderwijs,Astrofysische simulaties
854,Faculteit Wetenschappen,Fysica en Sterrenkunde optie Onderwijs,MA,1,1 M Fysica en Sterrenkunde optie Onderwijs,Computationele fysica
855,Faculteit Wetenschappen,Fysica en Sterrenkunde optie Onderwijs,MA,1,1 M Fysica en Sterrenkunde optie Onderwijs,Kwantumveldentheorie
856,Faculteit Wetenschappen,Fysica en Sterrenkunde optie Onderwijs,MA,1,1 M Fysica en Sterrenkunde optie Onderwijs (keuze),"Stersystemen : ontstaan, structuur, evolutie"
857,Faculteit Wetenschappen,Fysica en Sterrenkunde optie Onderzoek,MA,1,1 M Fysica en Sterrenkunde optie Onderzoek,Algemene relativiteitstheorie
858,Faculteit Wetenschappen,Fysica en Sterrenkunde optie Onderzoek,MA,1,1 M Fysica en Sterrenkunde optie Onderzoek,Astrofysische simulaties
859,Faculteit Wetenschappen,Fysica en Sterrenkunde optie Onderzoek,MA,1,1 M Fysica en Sterrenkunde optie Onderzoek,Computationele fysica
860,Faculteit Wetenschappen,Fysica en Sterrenkunde optie Onderzoek,MA,1,1 M Fysica en Sterrenkunde optie Onderzoek,Kwantumveldentheorie
861,Faculteit Wetenschappen,Fysica en Sterrenkunde optie Onderzoek,MA,1,1 M Fysica en Sterrenkunde optie Onderzoek (keuze),Astro-deeltjesfysica
862,Faculteit Wetenschappen,Fysica en Sterrenkunde optie Onderzoek,MA,1,1 M Fysica en Sterrenkunde optie Onderzoek (keuze),Elektrozwakke en sterke kracht
863,Faculteit Wetenschappen,Fysica en Sterrenkunde optie Onderzoek,MA,1,1 M Fysica en Sterrenkunde optie Onderzoek (keuze),Elements of the History of Natural Sciences
864,Faculteit Wetenschappen,Fysica en Sterrenkunde optie Onderzoek,MA,1,1 M Fysica en Sterrenkunde optie Onderzoek (keuze),Experimental Techniques in Particle Physics
865,Faculteit Wetenschappen,Fysica en Sterrenkunde optie Onderzoek,MA,1,1 M Fysica en Sterrenkunde optie Onderzoek (keuze),Extensions of the Standard Model
866,Faculteit Wetenschappen,Fysica en Sterrenkunde optie Onderzoek,MA,1,1 M Fysica en Sterrenkunde optie Onderzoek (keuze),Gevorderde veldentheorie
867,Faculteit Wetenschappen,Fysica en Sterrenkunde optie Onderzoek,MA,1,1 M Fysica en Sterrenkunde optie Onderzoek (keuze),Inleiding tot de kosmologie
868,Faculteit Wetenschappen,Fysica en Sterrenkunde optie Onderzoek,MA,1,1 M Fysica en Sterrenkunde optie Onderzoek (keuze),Medical Physics
869,Faculteit Wetenschappen,Fysica en Sterrenkunde optie Onderzoek,MA,1,1 M Fysica en Sterrenkunde optie Onderzoek (keuze),Object Oriented Programming (C++) for Physicists
870,Faculteit Wetenschappen,Fysica en Sterrenkunde optie Onderzoek,MA,1,1 M Fysica en Sterrenkunde optie Onderzoek (keuze),Simulation of Physics Phenomena and Detectors in Modern Physics
871,Faculteit Wetenschappen,Fysica en Sterrenkunde optie Onderzoek,MA,1,1 M Fysica en Sterrenkunde optie Onderzoek (keuze),"Stersystemen : ontstaan, structuur, evolutie"
872,Faculteit Wetenschappen,Fysica en Sterrenkunde optie onderwijs,MA,2,2 M Fysica en Sterrenkunde optie onderwijs (keuze),"Wetenschap, technologie en samenleving"
873,Faculteit Wetenschappen,Fysica en Sterrenkunde optie onderzoek,MA,2,2 M Fysica en Sterrenkunde optie onderzoek (keuze),Astro-deeltjesfysica
874,Faculteit Wetenschappen,Fysica en Sterrenkunde optie onderzoek,MA,2,2 M Fysica en Sterrenkunde optie onderzoek (keuze),Elektrozwakke en sterke kracht
875,Faculteit Wetenschappen,Fysica en Sterrenkunde optie onderzoek,MA,2,2 M Fysica en Sterrenkunde optie onderzoek (keuze),Elements of the History of Natural Sciences
876,Faculteit Wetenschappen,Fysica en Sterrenkunde optie onderzoek,MA,2,2 M Fysica en Sterrenkunde optie onderzoek (keuze),Experimental Techniques in Particle Physics
877,Faculteit Wetenschappen,Fysica en Sterrenkunde optie onderzoek,MA,2,2 M Fysica en Sterrenkunde optie onderzoek (keuze),Extensions of the Standard Model
878,Faculteit Wetenschappen,Fysica en Sterrenkunde optie onderzoek,MA,2,2 M Fysica en Sterrenkunde optie onderzoek (keuze),Gevorderde veldentheorie
879,Faculteit Wetenschappen,Fysica en Sterrenkunde optie onderzoek,MA,2,2 M Fysica en Sterrenkunde optie onderzoek (keuze),Inleiding tot de kosmologie
880,Faculteit Wetenschappen,Fysica en Sterrenkunde optie onderzoek,MA,2,2 M Fysica en Sterrenkunde optie onderzoek (keuze),Medical Physics
881,Faculteit Wetenschappen,Fysica en Sterrenkunde optie onderzoek,MA,2,2 M Fysica en Sterrenkunde optie onderzoek (keuze),Object Oriented Programming (C++) for Physicists
882,Faculteit Wetenschappen,Fysica en Sterrenkunde optie onderzoek,MA,2,2 M Fysica en Sterrenkunde optie onderzoek (keuze),Simulation of Physics Phenomena and Detectors in Modern Physics
883,Faculteit Wetenschappen,Fysica en Sterrenkunde optie onderzoek,MA,2,2 M Fysica en Sterrenkunde optie onderzoek (keuze),"Stersystemen : ontstaan, structuur, evolutie"
884,Faculteit Wetenschappen,Geografie,BA,1,1 B Geografie,Calculus I
885,Faculteit Wetenschappen,Geografie,BA,1,1 B Geografie,Cartografie
886,Faculteit Wetenschappen,Geografie,BA,1,1 B Geografie,Chemie
887,Faculteit Wetenschappen,Geografie,BA,1,1 B Geografie,Fysica : inleiding mechanica
888,Faculteit Wetenschappen,Geografie,BA,1,1 B Geografie,"Fysica : trillingen, golven en thermodynamica"
889,Faculteit Wetenschappen,Geografie,BA,1,1 B Geografie,Fysische geografie
890,Faculteit Wetenschappen,Geografie,BA,1,1 B Geografie,Geologie
891,Faculteit Wetenschappen,Geografie,BA,1,1 B Geografie,Lineaire algebra
892,Faculteit Wetenschappen,Geografie,BA,1,1 B Geografie,Sociale geografie
893,Faculteit Wetenschappen,Geografie,BA,1,1 B Geografie,Sociologie I
894,Faculteit Wetenschappen,Geografie,BA,1,1 B Geografie,Wetenschap en Maatschappij
895,Faculteit Wetenschappen,Geografie,BA,2,2 B Geografie,Economie en bedrijfsleven
896,Faculteit Wetenschappen,Geografie,BA,2,2 B Geografie,"Functionele biologie van planten, fungi en protisten"
897,Faculteit Wetenschappen,Geografie,BA,2,2 B Geografie,Geo-informatiekunde
898,Faculteit Wetenschappen,Geografie,BA,2,2 B Geografie,Globale geomorfologie
899,Faculteit Wetenschappen,Geografie,BA,2,2 B Geografie,Kansrekening en statistiek
900,Faculteit Wetenschappen,Geografie,BA,2,2 B Geografie,Klimatologie en oceanografie
901,Faculteit Wetenschappen,Geografie,BA,2,2 B Geografie,Politieke en ecomische geografie
902,Faculteit Wetenschappen,Geografie,BA,2,2 B Geografie (Keuze),Applied Geomorphology
903,Faculteit Wetenschappen,Geografie,BA,2,2 B Geografie (Keuze),Calculus II
904,Faculteit Wetenschappen,Geografie,BA,2,2 B Geografie (Keuze),Economie en bedrijfsleven
905,Faculteit Wetenschappen,Geografie,BA,2,2 B Geografie (Keuze),Fysica : elektromagnetisme
906,Faculteit Wetenschappen,Geografie,BA,2,2 B Geografie (Keuze),Geologie van Belgie en Europa
907,Faculteit Wetenschappen,Geografie,BA,2,2 B Geografie (Keuze),Historische geografie en landschapsecologie
908,Faculteit Wetenschappen,Geografie,BA,2,2 B Geografie (Keuze),Inleiding databases
909,Faculteit Wetenschappen,Geografie,BA,2,2 B Geografie (Keuze),Inleiding tot de computerwetenschappen
910,Faculteit Wetenschappen,Geografie,BA,2,2 B Geografie (Keuze),Maatschappijgeschiedenis van de Hedendaagse Periode
911,Faculteit Wetenschappen,Geografie,BA,2,2 B Geografie (Keuze),Ruimtelijke planning
912,Faculteit Wetenschappen,Geografie,BA,2,2 B Geografie (Keuze),Sociale demografie
913,Faculteit Wetenschappen,Geografie,BA,2,2 B Geografie (Keuze),Sociologie van sociale gelijkheid en ongelijkheid
914,Faculteit Wetenschappen,Geografie,BA,2,2 B Geografie (Keuze),Topografie en geodesie
915,Faculteit Wetenschappen,Geografie,BA,3,3 B Geografie,Economie en bedrijfsleven
916,Faculteit Wetenschappen,Geografie,BA,3,3 B Geografie,Meerdimensionale statistiek
917,Faculteit Wetenschappen,Geografie,BA,3,3 B Geografie,Politieke en ecomische geografie
918,Faculteit Wetenschappen,Geografie,BA,3,3 B Geografie,Ruimtelijke analyse
919,Faculteit Wetenschappen,Geografie,BA,3,3 B Geografie,Urban Geography
920,Faculteit Wetenschappen,Geografie,BA,3,3 B Geografie (keuze),Applied Geomorphology
921,Faculteit Wetenschappen,Geografie,BA,3,3 B Geografie (keuze),Calculus II
922,Faculteit Wetenschappen,Geografie,BA,3,3 B Geografie (keuze),Economie en bedrijfsleven
923,Faculteit Wetenschappen,Geografie,BA,3,3 B Geografie (keuze),Fysica : elektromagnetisme
924,Faculteit Wetenschappen,Geografie,BA,3,3 B Geografie (keuze),Geologie van Belgie en Europa
925,Faculteit Wetenschappen,Geografie,BA,3,3 B Geografie (keuze),Inleiding databases
926,Faculteit Wetenschappen,Geografie,BA,3,3 B Geografie (keuze),Inleiding tot de computerwetenschappen
927,Faculteit Wetenschappen,Geografie,BA,3,3 B Geografie (keuze),Paleoklimatologie
928,Faculteit Wetenschappen,Geografie,BA,3,3 B Geografie (keuze),Ruimtelijke planning
929,Faculteit Wetenschappen,Geografie,BA,3,3 B Geografie (keuze),Sociale demografie
930,Faculteit Wetenschappen,Geografie,BA,3,3 B Geografie (keuze),Topografie en geodesie
931,Faculteit Wetenschappen,Geografie (Chemie),BA,1,1 B Geografie (Chemie),Basisvaardigheden wiskunde
932,Faculteit Wetenschappen,Geografie (Chemie),BA,1,1 B Geografie (Chemie),Calculus I
933,Faculteit Wetenschappen,Geografie (Chemie),BA,1,1 B Geografie (Chemie),Cartografie
934,Faculteit Wetenschappen,Geografie (Chemie),BA,1,1 B Geografie (Chemie),Chemie
935,Faculteit Wetenschappen,Geografie (Chemie),BA,1,1 B Geografie (Chemie),Fysica : inleiding mechanica
936,Faculteit Wetenschappen,Geografie (Chemie),BA,1,1 B Geografie (Chemie),"Fysica : trillingen, golven en thermodynamica"
937,Faculteit Wetenschappen,Geografie (Chemie),BA,1,1 B Geografie (Chemie),Fysische geografie
938,Faculteit Wetenschappen,Geografie (Chemie),BA,1,1 B Geografie (Chemie),Geologie
939,Faculteit Wetenschappen,Geografie (Chemie),BA,1,1 B Geografie (Chemie),Lineaire algebra
940,Faculteit Wetenschappen,Geografie (Chemie),BA,1,1 B Geografie (Chemie),Sociale geografie
941,Faculteit Wetenschappen,Geografie (Chemie),BA,1,1 B Geografie (Chemie),Wetenschap en Maatschappij
942,Faculteit Wetenschappen,Geografie (Chemie),BA,2,2 B Geografie (Chemie),Chemie
943,Faculteit Wetenschappen,Geografie (Chemie),BA,2,2 B Geografie (Chemie),Economie en bedrijfsleven
944,Faculteit Wetenschappen,Geografie (Chemie),BA,2,2 B Geografie (Chemie),"Functionele biologie van planten, fungi en protisten"
945,Faculteit Wetenschappen,Geografie (Chemie),BA,2,2 B Geografie (Chemie),Geo-informatiekunde
946,Faculteit Wetenschappen,Geografie (Chemie),BA,2,2 B Geografie (Chemie),Globale geomorfologie
947,Faculteit Wetenschappen,Geografie (Chemie),BA,2,2 B Geografie (Chemie),Kansrekening en statistiek
948,Faculteit Wetenschappen,Geografie (Chemie),BA,2,2 B Geografie (Chemie),Klimatologie en oceanografie
949,Faculteit Wetenschappen,Geografie (Chemie),BA,2,2 B Geografie (Chemie),Politieke en ecomische geografie
950,Faculteit Wetenschappen,Geografie (Sociologie),BA,1,1 B Geografie (Sociologie),Basisvaardigheden wiskunde
951,Faculteit Wetenschappen,Geografie (Sociologie),BA,1,1 B Geografie (Sociologie),Calculus I
952,Faculteit Wetenschappen,Geografie (Sociologie),BA,1,1 B Geografie (Sociologie),Cartografie
953,Faculteit Wetenschappen,Geografie (Sociologie),BA,1,1 B Geografie (Sociologie),Fysica : inleiding mechanica
954,Faculteit Wetenschappen,Geografie (Sociologie),BA,1,1 B Geografie (Sociologie),"Fysica : trillingen, golven en thermodynamica"
955,Faculteit Wetenschappen,Geografie (Sociologie),BA,1,1 B Geografie (Sociologie),Fysische geografie
956,Faculteit Wetenschappen,Geografie (Sociologie),BA,1,1 B Geografie (Sociologie),Geologie
957,Faculteit Wetenschappen,Geografie (Sociologie),BA,1,1 B Geografie (Sociologie),Lineaire algebra
958,Faculteit Wetenschappen,Geografie (Sociologie),BA,1,1 B Geografie (Sociologie),Sociale geografie
